Gene.Name	Gene.ID
FTSH7	AT3G47060
AT3G47070	AT3G47070
AT3G47080	AT3G47080
AT3G47160	AT3G47160
AT3G47190	AT3G47190
ASN1	AT3G47340
AT3G47341	AT3G47341
ASN1	AT3G47340
RPS20B	AT3G47370
PEX11B	AT3G47430
LHCA4	AT3G47470
CML47	AT3G47480
CDF3	AT3G47500
AT3G47520	AT3G47520
AT3G47580	AT3G47580
AT3G47580	AT3G47580
AT3G47610	AT3G47610
NA	NA
TCP14	AT3G47620
NA	NA
AT3G47630	AT3G47630
AT3G47670	AT3G47670
AT3G47680	AT3G47680
SRO4	AT3G47720
ABCA3	AT3G47740
AT3G47830	AT3G47830
AT3G47850	AT3G47850
AT3G47940	AT3G47940
NPF2.10	AT3G47960
AT3G07855	AT3G07855
AT3G48050	AT3G48050
AT3G48070	AT3G48070
EDS1B	AT3G48080
AT3G48120	AT3G48120
AT3G48140	AT3G48140
p_MI0005438	AT3G48201
AT3G48240	AT3G48240
WNK3	AT3G48260
PIMT1	AT3G48330
PIMT1	AT3G48330
BT2	AT3G48360
AT3G48390	AT3G48390
AT3G48440	AT3G48440
AT3G48480	AT3G48480
AT3G07975	AT3G07975
AT3G48515	AT3G48515
AT3G07985	AT3G07985
KING1	AT3G48530
AT3G48660	AT3G48660
IDN2	AT3G48670
CXE12	AT3G48690
GSA2	AT3G48730
SWEET11	AT3G48740
AT3G48800	AT3G48800
AT3G48830	AT3G48830
AT3G48835	AT3G48835
SCD2	AT3G48860
AT3G48880	AT3G48880
AT3G48970	AT3G48970
AAE3	AT3G48990
RPL13B	AT3G49010
NA	NA
PER34	AT3G49120
AT3G49140	AT3G49140
AT3G49210	AT3G49210
AT3G49305	AT3G49305
AT3G49310	AT3G49310
AT3G49320	AT3G49320
AT3G49400	AT3G49400
AT3G49470	AT3G49470
AT3G49490	AT3G49490
NAC062	AT3G49530
ATG13A	AT3G49590
AT3G49601	AT3G49601
DIN11	AT3G49620
KIN8B	AT3G49650
BCAT3	AT3G49680
AT3G49720	AT3G49720
AT3G08080	AT3G08080
AT3G49796	AT3G49796
AT3G49796	AT3G49796
AT3G49800	AT3G49800
PUB30	AT3G49810
AT3G49870	AT3G49870
AT3G08085	AT3G08085
AT3G49930	AT3G49930
AT3G50020	AT3G50020
AT3G50060	AT3G50060
AT3G50060	AT3G50060
FBL16	AT3G50080
PTEN2B	AT3G50110
AT3G50210	AT3G50210
AT3G50230	AT3G50230
ERF011	AT3G50260
AT3G50270	AT3G50270
AT3G50310	AT3G50310
NA	NA
AT3G50380	AT3G50380
PCMP-E85	AT3G50420
AT3G50430	AT3G50430
HR1	AT3G50450
SRK2D	AT3G50500
CRK5	AT3G50530
AT3G50540	AT3G50540
NA	NA
AT3G08125	AT3G08125
AT3G08130	AT3G08130
KRP2	AT3G50630
SCL7	AT3G50650
NA	NA
AT3G50665	AT3G50665
AT3G50690	AT3G50690
NA	NA
AT3G50730	AT3G50730
UGT72E1	AT3G50740
AT3G50780	AT3G50780
PSBO2	AT3G50820
COR413PM2	AT3G50830
AT3G50860	AT3G50860
AT3G50850	AT3G50850
AT3G50910	AT3G50910
LPPE1	AT3G50920
PLP3A	AT3G50960
XERO2	AT3G50970
XERO1	AT3G50980
AT3G51000	AT3G51000
RTH	AT3G51040
AT3G51050	AT3G51050
SRS1	AT3G51060
SRS1	AT3G51060
AT3G51120	AT3G51120
AT3G51130	AT3G51130
AT3G51171	AT3G51171
AT3G51200	AT3G51200
F3H	AT3G51240
AT3G51370	AT3G51370
PAT10	AT3G51390
SAC7	AT3G51460
GLR3.6	AT3G51480
AT3G51500	AT3G51500
AT3G51510	AT3G51510
AT3G51530	AT3G51530
FER	AT3G51550
PATL6	AT3G51670
AT3G08205	AT3G08205
AT3G51730	AT3G51730
IMK2	AT3G51740
AT3G51750	AT3G51750
EBP1	AT3G51800
CHLG	AT3G51820
SAC8	AT3G51830
ACX4	AT3G51840
AT3G51890	AT3G51890
SULTR3	AT3G51895
AT3G51930	AT3G51930
AT3G51980	AT3G51980
AT3G51990	AT3G51990
AT3G52030	AT3G52030
AT3G52060	AT3G52060
AT3G52105	AT3G52105
AT3G52110	AT3G52110
AT3G52150	AT3G52150
DSP4	AT3G52180
AT3G52220	AT3G52220
AT3G52230	AT3G52230
AT3G52310	AT3G52310
SPP3B	AT3G52340
AT3G52350	AT3G52350
FLA15	AT3G52370
SYP122	AT3G52400
DOF3.5	AT3G52440
NA	NA
AT3G08255	AT3G08255
AT3G52500	AT3G52500
OFP18	AT3G52540
AT3G08275	AT3G08275
CWINV2	AT3G52600
AT3G52680	AT3G52680
AT3G52710	AT3G52710
AT3G52740	AT3G52740
FTSZ2-2	AT3G52750
AT3G52760	AT3G52760
AT3G52765	AT3G52765
ZPR3	AT3G52770
SAP6	AT3G52800
AT3G52790	AT3G52790
PAP22	AT3G52820
MDAR1	AT3G52880
GRF4	AT3G52910
FBA8	AT3G52930
AT3G52980	AT3G52980
AT3G52990	AT3G52990
PP2A15	AT3G53000
RPL24B	AT3G53020
AT3G53030	AT3G53030
UPL7	AT3G53090
CYP97C1	AT3G53130
AT3G53180	AT3G53180
AT3G53240	AT3G53240
AT3G53250	AT3G53250
PAL2	AT3G53260
PAL2	AT3G53260
AT3G53320	AT3G53320
LECRK81	AT3G53380
AT3G53390	AT3G53390
AT3G53400	AT3G53400
PIP2-1	AT3G53420
LOG4	AT3G53450
RS2Z32	AT3G53500
AT3G53560	AT3G53560
AFC1	AT3G53570
DAPF	AT3G53580
PPA4	AT3G53620
AT3G53650	AT3G53650
AT3G53670	AT3G53670
CHX20	AT3G53720
AT3G53800	AT3G53800
LECRK42	AT3G53810
AT3G53830	AT3G53830
AKR4C11	AT3G53880
UPP	AT3G53900
AT3G53940	AT3G53940
AT3G53980	AT3G53980
AT3G54000	AT3G54000
FBP	AT3G54050
AT3G54080	AT3G54080
PUMP1	AT3G54110
NPF8.1	AT3G54140
CDKB1-1	AT3G54180
AT3G54200	AT3G54200
WRI1	AT3G54320
AT3G54310	AT3G54310
AT3G54360	AT3G54360
EP3	AT3G54420
AT3G54440	AT3G54440
AT3G54460	AT3G54460
SKIP5	AT3G54480
LNK2	AT3G54500
BZIP25	AT3G54620
FBL17	AT3G54650
AT3G54680	AT3G54680
AT3G54760	AT3G54760
ARP1	AT3G54770
GATA8	AT3G54810
AT3G54826	AT3G54826
AT3G08430	AT3G08430
LHCA1	AT3G54890
B'EPSILON	AT3G54930
PDIL1-3	AT3G54960
SMZ	AT3G54990
TON1A	AT3G55000
PGPS2	AT3G55030
PP2C6	AT3G55050
AT3G55070	AT3G55070
AT3G55080	AT3G55080
CHI1	AT3G55120
ABCG19	AT3G55130
AT3G55160	AT3G55160
AT3G08455	AT3G08455
ABCB20	AT3G55320
AT3G55410	AT3G55410
CTIMC	AT3G55440
AT3G55430	AT3G55430
CTIMC	AT3G55440
EXPA16	AT3G55500
SDIR1	AT3G55530
AT3G55570	AT3G55570
AT3G55580	AT3G55580
P5CSB	AT3G55610
AT3G55640	AT3G55640
AT3G55780	AT3G55780
AT3G55820	AT3G55820
EPC1	AT3G55830
AT3G55850	AT3G55850
AT3G55880	AT3G55880
AT3G55935	AT3G55935
AT3G55960	AT3G55960
AT3G55980	AT3G55980
AT3G55980	AT3G55980
NA	NA
FER3	AT3G56090
RER6	AT3G56140
BASS4	AT3G56160
AT3G56200	AT3G56200
AT3G56270	AT3G56270
AT3G56260	AT3G56260
AT3G56290	AT3G56290
AT3G56320	AT3G56320
AT3G56330	AT3G56330
AT3G56360	AT3G56360
IRK	AT3G56370
AT3G56460	AT3G56460
AT3G56470	AT3G56470
SCAB3	AT3G56480
AT3G56580	AT3G56580
AT3G56620	AT3G56620
AT3G56630	AT3G56630
PPD6	AT3G56650
SIB1	AT3G56710
AT3G56750	AT3G56750
AT3G08705	AT3G08705
CAM2	AT3G56800
CAM2	AT3G56800
AT3G56820	AT3G56820
AT3G56890	AT3G56890
PSRP5	AT3G56910
PAT01	AT3G56920
SIP2-1	AT3G56950
PIP5K4	AT3G56960
AT3G56990	AT3G56990
AT3G57000	AT3G57000
SSL9	AT3G57020
ARR9	AT3G57040
AT3G57050	AT3G57050
AT3G57060	AT3G57060
AT3G57062	AT3G57062
AT3G57100	AT3G57100
SDP1L	AT3G57140
AT3G57180	AT3G57180
PRFB3	AT3G57190
FAX1	AT3G57280
ACA11	AT3G57330
AT3G57370	AT3G57370
AT3G57380	AT3G57380
AT3G08905	AT3G08905
AT3G08925	AT3G08925
VLN3	AT3G57410
PCMP-H81	AT3G57430
AT3G57440	AT3G57440
AT3G57460	AT3G57460
AT3G57470	AT3G57470
RFS2	AT3G57520
RFS2	AT3G57520
AT3G57540	AT3G57540
GK-2	AT3G57550
NAGK	AT3G57560
AT3G57570	AT3G57570
NA	NA
AT3G57630	AT3G57630
NA	NA
NA	NA
AT3G57720	AT3G57720
AT3G57770	AT3G57770
AT3G57785	AT3G57785
AT3G57810	AT3G57810
SCE1	AT3G57870
AT3G57880	AT3G57880
AT3G57890	AT3G57890
SPL15	AT3G57920
AT3G57930	AT3G57930
AT3G09025	AT3G09025
AT3G58020	AT3G58020
AT3G09065	AT3G09065
AT3G09075	AT3G09075
AT3G58110	AT3G58110
AT3G58140	AT3G58140
BET11	AT3G58170
AT3G58180	AT3G58180
LBD29	AT3G58190
AT3G58270	AT3G58270
AT3G58450	AT3G58450
LPPD	AT3G58490
PP2A3	AT3G58500
AT3G58540	AT3G58540
RH52	AT3G58570
AT3G58600	AT3G58600
AT3G58630	AT3G58630
AT3G58640	AT3G58640
NA	NA
NA	NA
AT3G58760	AT3G58760
AT3G58820	AT3G58820
AT3G58830	AT3G58830
PAR2	AT3G58850
AT3G58860	AT3G58860
AT3G58940	AT3G58940
MRS2-4	AT3G58970
AT3G58980	AT3G58980
AT3G59020	AT3G59020
PAO3	AT3G59050
CALS6	AT3G59100
AT3G59110	AT3G59110
AT3G59120	AT3G59120
AT3G59150	AT3G59150
PRN1	AT3G59220
AT3G59280	AT3G59280
GCN2	AT3G59410
GUN4	AT3G59400
CML46	AT3G59450
AT3G59480	AT3G59480
AT3G59490	AT3G59490
AT3G59500	AT3G59500
RPL38A	AT3G59540
SYN3	AT3G59550
NLP9	AT3G59580
AT3G09225	AT3G09225
AT3G59765	AT3G59765
AT3G59780	AT3G59780
MPK10	AT3G59790
AT3G59800	AT3G59800
LSM6A	AT3G59810
AT3G59820	AT3G59820
AT3G59845	AT3G59845
AT3G59870	AT3G59870
DAPB2	AT3G59890
SKIP20	AT3G59940
AT3G09275	AT3G09275
SPL12	AT3G60030
AT3G60050	AT3G60050
AT3G60110	AT3G60110
AT3G09355	AT3G09355
BGLU16	AT3G60130
ABCC9	AT3G60160
UMK1	AT3G60180
AT3G60200	AT3G60200
EIF4G	AT3G60240
CKB3	AT3G60250
AT3G60260	AT3G60260
AT3G60320	AT3G60320
AT3G60360	AT3G60360
MTERF18	AT3G60400
AT3G60415	AT3G60415
AT3G60480	AT3G60480
RRP45B	AT3G60500
AT3G60510	AT3G60510
AT3G09425	AT3G09425
AT3G60540	AT3G60540
AT3G60590	AT3G60590
CDS5	AT3G60620
AT3G60650	AT3G60650
AT3G60690	AT3G60690
AT3G60690	AT3G60690
NA	NA
TFCD	AT3G60740
AT3G60790	AT3G60790
PBF1	AT3G60820
ARP7	AT3G60830
MAP65-4	AT3G60840
AHL18	AT3G60870
ZPR2	AT3G60890
AT3G60910	AT3G60910
AT3G09525	AT3G09525
AT3G60980	AT3G60980
AT3G61050	AT3G61050
PP2A13	AT3G61060
PEX11E	AT3G61070
GAUT1	AT3G61130
ASK2	AT3G61160
LCR54	AT3G61182
SDR1	AT3G61220
AT3G61250	AT3G61250
AT3G61260	AT3G61260
AT3G61280	AT3G61280
AHL11	AT3G61310
ASK21	AT3G61415
PIP1-1	AT3G61430
SYP73	AT3G61450
LHCA2	AT3G61470
NA	NA
ACS1	AT3G61510
RTNLB6	AT3G61560
AT3G61571	AT3G61571
POB1	AT3G61600
AT3G09665	AT3G09665
AT3G61670	AT3G61670
AT3G61690	AT3G61690
RMF	AT3G61730
ATX3	AT3G61740
AT3G61750	AT3G61750
AT3G61780	AT3G61780
AT3G61825	AT3G61825
AT3G61826	AT3G61826
DOF3.7	AT3G61850
RS31	AT3G61860
AT3G61870	AT3G61870
RS31	AT3G61860
CYP78A9	AT3G61880
ATHB-12	AT3G61890
NA	NA
NAC066	AT3G61910
ATG1A	AT3G61960
AT3G61980	AT3G61980
CYP20-3	AT3G62030
AT3G62050	AT3G62050
PAE6	AT3G62060
AT3G62080	AT3G62080
PIF6	AT3G62090
AT3G62110	AT3G62110
AT3G62120	AT3G62120
ABCB21	AT3G62150
AT3G62190	AT3G62190
AT3G62200	AT3G62200
AT3G62260	AT3G62260
AT3G62290	AT3G62290
AT3G62285	AT3G62285
AT3G62290	AT3G62290
CP12-2	AT3G62410
AT3G62440	AT3G62440
AT3G62450	AT3G62450
AT3G62470	AT3G62470
AT3G62510	AT3G62510
AT3G62540	AT3G62540
AT3G62580	AT3G62580
ERDJ3B	AT3G62600
AT3G62630	AT3G62630
NA	NA
AT3G09855	AT3G09855
NA	NA
AT3G62735	AT3G62735
AT3G62790	AT3G62790
AT3G62840	AT3G62840
RPL7AB	AT3G62870
APG3	AT3G62910
AT3G62920	AT3G62920
AT3G62970	AT3G62970
TIR1	AT3G62980
GID1B	AT3G63010
MBD4	AT3G63030
EDL3	AT3G63060
CYCU3-1	AT3G63120
RANGAP1	AT3G63130
AT3G63160	AT3G63160
AT3G63180	AT3G63180
AT3G63270	AT3G63270
AT3G63290	AT3G63290
AT3G63310	AT3G63310
AT3G63340	AT3G63340
VTE3	AT3G63410
GG1	AT3G63420
CKX6	AT3G63440
AT3G63450	AT3G63450
SEC31B	AT3G63460
KIN1	AT3G63480
RPL1	AT3G63490
OBE4	AT3G63500
CCD1	AT3G63520
BRCA2A	AT4G00020
TIM21	AT4G00026
AT4G00060	AT4G00060
AT4G00060	AT4G00060
AT4G00090	AT4G00090
RPS13B	AT4G00100
AT4G00140	AT4G00140
AHL7	AT4G00200
AT4G00231	AT4G00231
MSL1	AT4G00290
AT4G03555	AT4G03555
CRCK2	AT4G00330
RHB1A	AT4G00335
AT4G00340	AT4G00340
ATI2	AT4G00355
AT4G03595	AT4G03595
PHT4	AT4G00370
PIP1.4	AT4G00430
AT4G00440	AT4G00440
MED12	AT4G00450
BAM2	AT4G00490
AT4G00520	AT4G00520
AT4G00530	AT4G00530
DGD2	AT4G00550
NAD-ME2	AT4G00570
AT4G00590	AT4G00590
KEA2	AT4G00630
RH8	AT4G00660
ASK8	AT4G00720
ANL2	AT4G00730
AT4G00740	AT4G00740
PUX9	AT4G00752
RPP1B	AT4G00810
AT4G00830	AT4G00830
PAT12	AT4G00840
GIF3	AT4G00850
AT4G00860	AT4G00860
ECA2	AT4G00900
AT4G00920	AT4G00920
DOF4.1	AT4G00940
AT4G00955	AT4G00955
CRK41	AT4G00970
AT4G00990	AT4G00990
PYL7	AT4G01026
AT4G01037	AT4G01037
AT4G01040	AT4G01040
STR4	AT4G01050
ETC3	AT4G01060
ETC3	AT4G01060
ADNT1	AT4G01100
GBF2	AT4G01120
CURT1A	AT4G01150
PIP5K11	AT4G01190
AT4G01245	AT4G01245
RVE5	AT4G01280
AT4G01335	AT4G01335
AT4G01360	AT4G01360
COG4	AT4G01395
AT4G01400	AT4G01400
BHLH57	AT4G01460
NA	NA
AT4G01520	AT4G01520
NAC68	AT4G01540
AT4G01560	AT4G01560
AT4G01570	AT4G01570
AT4G01575	AT4G01575
AT4G01610	AT4G01610
ABC1	AT4G01660
NA	NA
PPOX1	AT4G01690
WRKY47	AT4G01720
PAT18	AT4G01730
SECA1	AT4G01800
AT4G01810	AT4G01810
TPK5	AT4G01840
SAM2	AT4G01850
AT4G01865	AT4G01865
AT4G01870	AT4G01870
AT4G03995	AT4G03995
AT4G01897	AT4G01897
GLB1	AT4G01900
AT4G01930	AT4G01930
NIFU1	AT4G01940
RFS4	AT4G01970
AT4G02005	AT4G02005
STP7	AT4G02050
AT4G02055	AT4G02055
MSH6	AT4G02070
AT4G02100	AT4G02100
AT4G02110	AT4G02110
AT4G02120	AT4G02120
GATL6	AT4G02130
IMPA3	AT4G02150
SYP42	AT4G02195
AT4G02210	AT4G02210
AT4G02220	AT4G02220
RPL19C	AT4G02230
AT4G02235	AT4G02235
SUS3	AT4G02280
NA	NA
PARP2	AT4G02390
LECRK43	AT4G02410
AT4G02450	AT4G02450
PMS1	AT4G02460
AT4G02480	AT4G02480
XXT2	AT4G02500
TOC159	AT4G02510
AT4G02550	AT4G02550
AT4G02630	AT4G02630
NET1C	AT4G02710
AT4G02720	AT4G02720
AT4G04305	AT4G04305
AT4G02880	AT4G02880
UBQ14	AT4G02890
AT4G04355	AT4G04355
AT4G02940	AT4G02940
AT4G02950	AT4G02950
MTERF4	AT4G02990
RF298	AT4G03000
NA	NA
p_MI0005382	AT4G03039
MI0029231	AT4G04365
NA	NA
ROPGAP2	AT4G03100
AT4G03115	AT4G03115
AT4G03120	AT4G03120
AT4G03150	AT4G03150
AT4G03175	AT4G03175
AT4G03180	AT4G03180
AT4G03200	AT4G03200
XTH9	AT4G03210
PETC	AT4G03280
AT4G04485	AT4G04485
SYP123	AT4G03330
AT4G04615	AT4G04615
AT4G04625	AT4G04625
AT4G03400	AT4G03400
AT4G03420	AT4G03420
AT4G03435	AT4G03435
p_MI0002407	AT4G03445
AT4G03460	AT4G03460
AT4G03480	AT4G03480
TPC1	AT4G03560
AT4G03610	AT4G03610
NA	NA
AT4G03945	AT4G03945
AT4G03965	AT4G03965
PAP1	AT4G04020
AT4G04190	AT4G04190
AT4G04220	AT4G04220
AT4G04330	AT4G04330
APA3	AT4G04460
AT4G04480	AT4G04480
CRK36	AT4G04490
APR1	AT4G04610
AT4G04614	AT4G04614
ATPC1	AT4G04640
FBX15	AT4G04690
AT4G04750	AT4G04750
AT4G04995	AT4G04995
AT4G05005	AT4G05005
CLS	AT4G04870
PDF2	AT4G04890
NSF	AT4G04910
MED16	AT4G04920
ALN	AT4G04955
CALS11	AT4G04970
AT4G05010	AT4G05010
AT4G05018	AT4G05018
NDB2	AT4G05020
AT4G05040	AT4G05040
UBQ11	AT4G05050
AT4G05100	AT4G05100
NA	NA
PSBQ2	AT4G05180
UBQ14	AT4G05320
AT4G05440	AT4G05440
AT4G05475	AT4G05475
EHD2	AT4G05520
AT4G06536	AT4G06536
NA	NA
RAP2-9	AT4G06746
NA	NA
AT4G07390	AT4G07390
AT4G05285	AT4G05285
AT4G05375	AT4G05375
ORP1C	AT4G08180
PCMP-E100	AT4G08210
AT4G08230	AT4G08230
AT4G08280	AT4G08280
NA	NA
AT4G08320	AT4G08320
APXS	AT4G08390
MEKK2	AT4G08480
MEKK1	AT4G08500
AT4G08540	AT4G08540
SULTR1	AT4G08620
AT4G08685	AT4G08685
NLP2	AT4G08790
APRL6	AT4G08930
APRL6	AT4G08930
EXO	AT4G08950
AT4G08960	AT4G08960
FBW2	AT4G08980
ISA3	AT4G09020
AT4G09035	AT4G09035
AT4G09040	AT4G09040
AT4G09060	AT4G09060
AT4G05695	AT4G05695
MLH1	AT4G09140
AT4G09150	AT4G09150
BHLH81	AT4G09180
AT4G09420	AT4G09420
AT4G09432	AT4G09432
MYB6	AT4G09460
AT4G09520	AT4G09520
AT4G09630	AT4G09630
AT4G09649	AT4G09649
ATPD	AT4G09650
AT4G09750	AT4G09750
AT4G09760	AT4G09760
AT4G09890	AT4G09890
AT4G09920	AT4G09920
AT4G10000	AT4G10000
AT4G10010	AT4G10010
AT4G10030	AT4G10030
CYTC-2	AT4G10040
AT4G10050	AT4G10050
AT4G10080	AT4G10080
AT4G10100	AT4G10100
PHYL1.1	AT4G10170
DET1	AT4G10180
AT4G10270	AT4G10270
AT4G10300	AT4G10300
AT4G05780	AT4G05780
AT4G10470	AT4G10470
AT4G10507	AT4G10507
AT4G10530	AT4G10530
SPT16	AT4G10710
AT4G10730	AT4G10730
NA	NA
AT4G10810	AT4G10810
AT4G10815	AT4G10815
AT4G10820	AT4G10820
AT4G10840	AT4G10840
AT4G10843	AT4G10843
SKIP8	AT4G10925
AT4G10930	AT4G10930
NDPK3	AT4G11010
AT4G11040	AT4G11040
AT4G05845	AT4G05845
MI0017888	AT4G05860
MI0017888	AT4G05860
VHA-E1	AT4G11150
AT4G11175	AT4G11175
RTNLB2	AT4G11220
NA	NA
AT4G05865	AT4G05865
MPK5	AT4G11330
AT4G11350	AT4G11350
RHA1B	AT4G11360
AT4G11355	AT4G11355
AT4G11373	AT4G11373
BETAB-AD	AT4G11380
CRK30	AT4G11460
AT4G11530	AT4G11530
AT4G11547	AT4G11547
AT4G11570	AT4G11570
GPX6	AT4G11600
SR	AT4G11640
AT4G11670	AT4G11670
HMGS	AT4G11820
NA	NA
AT4G11845	AT4G11845
AT4G11860	AT4G11860
AGL14	AT4G11880
SGR2	AT4G11910
PGRL1B	AT4G11960
AT4G11970	AT4G11970
AT4G11990	AT4G11990
AT4G12005	AT4G12005
SAP7	AT4G12040
NA	NA
SMO1-1	AT4G12110
AT4G12115	AT4G12115
AT4G12130	AT4G12130
AT4G05975	AT4G05975
AT4G12270	AT4G12270
AT4G12280	AT4G12280
AT4G12340	AT4G12340
AT4G12405	AT4G12405
SKU5	AT4G12420
SKU5	AT4G12420
TPPF	AT4G12430
AT4G12490	AT4G12490
CPR30	AT4G12560
ORC1B	AT4G12620
AT4G12640	AT4G12640
AT4G12690	AT4G12690
AT4G12700	AT4G12700
AT4G12710	AT4G12710
FLA2	AT4G12730
AT4G12735	AT4G12735
AT4G12830	AT4G12830
AT4G12850	AT4G12850
AT4G12880	AT4G12880
SCPL20	AT4G12910
AT4G13010	AT4G13010
FATA2	AT4G13050
AT4G13070	AT4G13070
AT4G13130	AT4G13130
RPL13AC	AT4G13170
CLE44	AT4G13195
AT4G06010	AT4G06010
NYC1	AT4G13250
AT4G13270	AT4G13270
AT4G13345	AT4G13345
AT4G13350	AT4G13350
AT4G13395	AT4G13395
AT4G13395	AT4G13395
AT4G13400	AT4G13400
CSLA15	AT4G13410
IIL1	AT4G13430
SUVH9	AT4G13460
AT4G06090	AT4G06090
AT4G06090	AT4G06090
AT4G13540	AT4G13540
AT4G13550	AT4G13550
AT4G13590	AT4G13590
NA	NA
AT4G13700	AT4G13700
AT4G13750	AT4G13750
AT4G13790	AT4G13790
AT4G13820	AT4G13820
RBG2	AT4G13850
SHM4	AT4G13930
SAHH1	AT4G13940
AT4G13970	AT4G13970
GT14	AT4G13990
SBP1	AT4G14030
XTH15	AT4G14130
AT4G14145	AT4G14145
KIN12A	AT4G14150
AT4G14160	AT4G14160
AT4G14190	AT4G14190
RHF1A	AT4G14220
AT4G14260	AT4G14260
RNP1	AT4G14300
AT4G14315	AT4G14315
AT4G14342	AT4G14342
AT4G14345	AT4G14345
AT4G14350	AT4G14350
AT4G14420	AT4G14420
NA	NA
NA	NA
AT4G14500	AT4G14500
CFM3B	AT4G14510
NRPB7L	AT4G14520
AT4G14530	AT4G14530
IAA14	AT4G14550
IAA1	AT4G14560
AT4G14615	AT4G14615
GLP9	AT4G14630
AT4G14620	AT4G14620
AT4G14650	AT4G14650
ELIP2	AT4G14690
TIFY4A	AT4G14713
TIFY4B	AT4G14720
AT4G14730	AT4G14730
TCX2	AT4G14770
AT4G14805	AT4G14805
PCMP-H3	AT4G14820
SECE1	AT4G14870
OASA1	AT4G14880
HISN5B	AT4G14910
AT4G14930	AT4G14930
TUBA6	AT4G14960
AT4G14970	AT4G14970
AT4G14980	AT4G14980
AT4G15010	AT4G15010
AT4G15020	AT4G15020
AT4G15075	AT4G15075
PAT19	AT4G15080
FAR1	AT4G15090
CYP97B3	AT4G15110
AT4G15120	AT4G15120
AT4G15140	AT4G15140
ATXR3	AT4G15180
AT4G15236	AT4G15236
MIP1A	AT4G15248
AT4G15258	AT4G15258
AT4G15310	AT4G15310
AT4G15470	AT4G15470
UGT84A1	AT4G15480
UGT84A1	AT4G15480
AT4G15540	AT4G15540
DXS	AT4G15560
MAA3	AT4G15570
MAA3	AT4G15570
AT4G15620	AT4G15620
AT4G15765	AT4G15765
AT4G15780	AT4G15780
AT4G15840	AT4G15840
AT4G15910	AT4G15910
AT4G15950	AT4G15950
AT4G16110	AT4G16110
COBL7	AT4G16120
AT4G16140	AT4G16140
AT4G16144	AT4G16144
AT4G16150	AT4G16150
LPD2	AT4G16155
AT4G16162	AT4G16162
RD19C	AT4G16190
ECHIA	AT4G16210
PHYD	AT4G16250
AT4G16260	AT4G16260
LDL3	AT4G16310
NA	NA
SPK1	AT4G16340
AT4G16370	AT4G16370
P67	AT4G16390
AT4G16410	AT4G16410
NA	NA
AT4G16510	AT4G16510
ATG8F	AT4G16520
AT4G16535	AT4G16535
AT4G16545	AT4G16545
AT4G16560	AT4G16560
AT4G16580	AT4G16580
PGSIP7	AT4G16600
AT4G16620	AT4G16620
RH28	AT4G16630
AT4G16650	AT4G16650
HSP70-17	AT4G16660
AT4G16680	AT4G16680
PSD1	AT4G16700
AT4G16710	AT4G16710
AT4G06425	AT4G06425
AT4G16748	AT4G16748
ACX1	AT4G16760
AT4G16770	AT4G16770
AT4G16770	AT4G16770
HAT4	AT4G16780
NA	NA
AT4G16830	AT4G16830
VRN2	AT4G16845
AT4G16890	AT4G16890
AT4G16970	AT4G16970
AT4G17010	AT4G17010
EXLB1	AT4G17030
CLPR4	AT4G17040
UGLYAH	AT4G17050
AT4G17060	AT4G17060
AT4G17080	AT4G17080
AT4G17100	AT4G17100
AT4G17140	AT4G17140
RABB1C	AT4G17170
AT4G17180	AT4G17180
FPS2	AT4G17190
AT4G17200	AT4G17200
AT4G17230	AT4G17230
AT4G17250	AT4G17250
SYNO	AT4G17300
AT4G17330	AT4G17330
AT4G17330	AT4G17330
PURU2	AT4G17360
RPL15B	AT4G17390
AT4G17410	AT4G17410
AT4G17420	AT4G17420
NA	NA
ERF1A	AT4G17500
RABD2C	AT4G17530
AT4G17550	AT4G17550
AT4G17580	AT4G17580
AT4G17600	AT4G17600
AT4G17612	AT4G17612
CKB2	AT4G17640
AT4G17650	AT4G17650
AT4G17670	AT4G17670
AT4G17670	AT4G17670
AT4G17680	AT4G17680
AT4G17700	AT4G17700
SYP23	AT4G17730
AT4G17765	AT4G17765
AHL23	AT4G17800
AT4G17810	AT4G17810
AT4G17840	AT4G17840
AGD8	AT4G17890
AT4G17940	AT4G17940
NA	NA
IP5P2	AT4G18010
NA	NA
SH3P3	AT4G18060
AT4G18140	AT4G18140
WRKY28	AT4G18170
AT4G18230	AT4G18230
SS4	AT4G18240
AT4G18255	AT4G18255
NCED2	AT4G18350
GLO5	AT4G18360
DEGP5	AT4G18370
TCP2	AT4G18390
AT4G06795	AT4G06795
ERF091	AT4G18450
AT4G18530	AT4G18530
AT4G18630	AT4G18630
MDIS2	AT4G18640
AT4G18650	AT4G18650
AT4G18660	AT4G18660
NA	NA
CIPK12	AT4G18700
AT4G18725	AT4G18725
RPL11C	AT4G18730
RABA1D	AT4G18800
AT4G06850	AT4G06850
BEH3	AT4G18890
BEH3	AT4G18890
AT4G06855	AT4G06855
OBAP2B	AT4G18920
AT4G18930	AT4G18930
AT4G18950	AT4G18950
AT4G18980	AT4G18980
EDR2	AT4G19040
AT4G19110	AT4G19110
AT4G19140	AT4G19140
AT4G19160	AT4G19160
PCMP-E2	AT4G19220
NA	NA
NA	NA
AT4G19370	AT4G19370
p_MI0000210	AT4G19395
p_MI0000210	AT4G19395
AT4G06885	AT4G06885
AT4G19440	AT4G19440
AT4G06895	AT4G06895
VPS54	AT4G19490
AT4G19530	AT4G19530
